cid,year,country,fps,gdpgrowthannual,gdppercapitacurrentus,strdum,tradeofgdp,inflation,healthexpenditurepercapitacurren,lifeexpect
174,16,United Arab Emirates,341,5.1,58272.39,1,,,1426.957,77.74807
174,17,United Arab Emirates,304,-0.7,50070,1,,,1520.059,77.88097
174,18,United Arab Emirates,248,,,1
175,1,USA,46,2.657546,4730.593,0,38.68497,54.10079
175,2,USA,46,7.281343,5470.194,0,40.14883,44.73604
175,3,USA,47,-1.447599,5996.428,0,38.09768,42.24832,933.8116,73.38506
175,4,USA,51,5.577958,6340.645,0,39.52843,28.34205,821.5754,73.52805
175,5,USA,54,8.547683,7361.305,0,37.7064,19.81881,682.3859,73.66341
175,6,USA,54,4.51889,7754.324,0,35.64001,10.81107,775.3318,73.95415
175,7,USA,54,-1.939212,7292.571,0,33.38645,5.658688,810.8316,74.1539
175,8,USA,32,-1.929931,6914.363,1,36.71374,4.763825,772.8366,74.88683
175,9,USA,659,-3.84413,6316.97,1,36.30951,4.359341,702.6969,74.87219
175,10,USA,48,-7.732007,4112.554,1,40.02907,13.97247,448.6512,74.83634
175,11,USA,723,0.8052839,3646.279,1,51.7592,19.37973,350.7029,74.87683
175,12,USA,732,5.00416,4145.198,1,61.47669,9.157605,348.986,75.21634
175,13,USA,726,7.460132,5252.368,1,58.8777,4.699277,429.9161,75.60927
175,14,USA,767,4.325326,5974.487,1,61.03079,6.398903,489.7505,75.72976
175,15,USA,792,7.334327,7183.344,1,57.94209,8.114214,560.082,75.85513
175,16,USA,876,8.596355,9351.054,1,62.68969,7.860952,724.5634,75.98073
175,17,USA,853,2.581376,9364.124,1,52.02199,7.099167,698.1633,76.11122
175,18,USA,980,8.467675,11995.97,1
176,1,Uruguay,51,2.872507,25326.74,0,20.79736,2.951657,,75.41951
176,2,Uruguay,50,4.114531,26577.76,0,21.82064,2.607442,,75.57439
176,3,Uruguay,39,2.549044,27559.17,0,23.29705,2.80542,3747.692,75.62195
176,4,Uruguay,44,3.785017,28772.36,0,23.53191,2.931204,3899.977,75.99658
176,5,Uruguay,44,4.506158,30281.64,0,24.281,2.33769,4054.627,76.12683
176,6,Uruguay,50,4.400711,31687.05,0,23.67693,1.552279,4235.837,76.5861
176,7,Uruguay,38,4.86965,33332.14,0,24.09096,2.188027,4450.045,76.93414
176,8,Uruguay,515,4.173391,35080.73,1,25.94759,3.376857,4703.467,77.03415
176,9,Uruguay,590,1.093332,35898.09,1,23.70944,2.826171,5051.945,77.03415
176,10,Uruguay,549,1.827313,36796.57,1,22.97596,1.586032,5452.996,77.23659
176,11,Uruguay,643,2.502588,38195.68,1,23.32089,2.270095,5588.403,77.14073
176,12,Uruguay,671,3.584582,40308.69,1,25.22032,2.677237,5911.173,77.42513
176,13,Uruguay,708,3.05992,42534.48,1,26.49427,3.392747,6258.602,77.73659
176,14,Uruguay,706,2.67415,44663.47,1,27.82877,3.225944,6612.19,77.98537
176,15,Uruguay,806,1.941763,46405.6,1,28.71183,2.852673,6928.133,78.17561
176,16,Uruguay,831,-0.020506,46971.34,1,30.60178,3.8391,7163.804,78.43903
176,17,Uruguay,828,-2.668601,45744.56,1,25.09455,-0.3555463,7410.163,78.65854
176,18,Uruguay,909,2.854155,47083.74,1
177,1,Uzbekistan,,-2.3,597.0253,0,64.25331,,,66.27417
177,2,Uzbekistan,,-5.2,576.4434,0,37.32783,,,66.26012
177,3,Uzbekistan,23,-0.9,585.9321,0,55.99798,,22.6853,66.31661
177,4,Uzbekistan,20,1.7,600.5981,0,61.86253,,32.01151,66.42915
177,5,Uzbekistan,23,5.2,623.0026,0,57.0446,,32.46328,66.5667
177,6,Uzbekistan,36,4.3,623.2161,0,45.2933,,39.81769,66.70276
177,7,Uzbekistan,40,4.3,699.9371,0,36.55481,,41.98281,66.82783
177,8,Uzbekistan,620,3.8,558.2302,1,46.11284,,31.7051,66.93439
177,9,Uzbekistan,483,4.2,456.6568,1,55.72147,,26.36743,67.02295
177,10,Uzbekistan,662,4,383.3503,1,60.1572,,20.88546,67.10049
177,11,Uzbekistan,421,4.2,396.3772,1,67.79842,,20.54701,67.17851
177,12,Uzbekistan,501,7.7,465.1192,1,72.85938,,22.56703,67.25951
177,13,Uzbekistan,598,7,546.7692,1,66.51542,,25.83643,67.35203
177,14,Uzbekistan,573,7.3,643.0199,1,68.63702,,33.80725,67.46303
177,15,Uzbekistan,645,9.5,830.4139,1,76.20901,,41.33463,67.59756
177,16,Uzbekistan,492,9,1022.107,1,84.30935,,51.38596,67.75612
177,17,Uzbekistan,485,8.1,1181.86,1,72.81709,,62.15113,67.94022
177,18,Uzbekistan,440,8.5,1384.272,1
178,1,Vanuatu,0,0.7507399,1176.554,0,101.2376,3.565857,,64.60083
178,2,Vanuatu,0,9.056388,1334.886,0,98.98914,2.302561,,65.0541
178,3,Vanuatu,0,1.01176,1390.098,0,98.02845,2.229701,41.83475,65.50178
178,4,Vanuatu,0,2.328455,1427.252,0,99.07999,0.9063444,36.83159,65.9429
178,5,Vanuatu,1,4.913239,1462.89,0,102.543,2.830702,45.30988,66.374
178,6,Vanuatu,1,151.8296,1523.232,0,91.67921,3.28216,48.12091,66.79559
178,7,Vanuatu,5,0.4306301,1527.994,0,88.29207,1.998975,47.18341,67.20468
178,8,Vanuatu,513,5.811335,1517.104,1,84.43605,2.462312,47.6007,67.59985
178,9,Vanuatu,163,-3.325636,1408.664,1,84.78827,3.653752,44.66059,67.98107
178,10,Vanuatu,542,-4.210477,1396.144,1,89.60328,1.963567,46.3966,68.34734
178,11,Vanuatu,212,3.674367,1624.012,1,88.87629,3.016241,52.10816,68.70064
178,12,Vanuatu,227,4.397755,1830.88,1,90.01735,1.418919,55.29444,69.04047
178,13,Vanuatu,325,5.134055,1924.668,1,94.03392,1.199201,62.1118,69.36883
178,14,Vanuatu,266,7.188588,2069.442,1,87.68139,2.040816,65.7963,69.68624
178,15,Vanuatu,70,6.74056,2448.83,1,85.5066,3.956989,81.15221,69.99366
178,16,Vanuatu,175,6.337433,2715.667,1,97.98094,4.827286,104.3639,70.29212
178,17,Vanuatu,176,3.5,2635.314,1,,4.250501,105.8317,70.5841
178,18,Vanuatu,108,3,3041.728,1
179,1,Venezuela,15,0.2753881,2751.174,0,54.13954,38.12162,,71.76952
179,2,Venezuela,15,-2.349508,2619.187,0,53.1626,60.82101,,72.12317
179,3,Venezuela,12,3.951663,3397.393,0,48.92315,59.91911,143.4915,72.16951
179,4,Venezuela,12,-0.1978374,3033.445,0,57.8414,99.87714,105.7058,72.37951
179,5,Venezuela,23,6.370932,3738.725,0,51.24504,50.03907,144.021,72.56951
179,6,Venezuela,25,0.2940552,3901.189,0,43.59939,35.78202,175.5285,72.72927
179,7,Venezuela,19,-5.970458,4105.004,0,42.07023,23.56989,231.3056,72.86414
179,8,Venezuela,63,3.686944,4818.708,1,47.85722,16.20481,273.1157,73.26952
179,9,Venezuela,377,3.394236,4963.042,1,42.14127,12.53472,294.5362,73.42927
179,10,Venezuela,182,-8.855647,3683.172,1,48.57571,22.43278,207.2964,73.62926
179,11,Venezuela,501,-7.7553,3257.077,1,50.57701,31.08967,189.5902,72.78293
179,12,Venezuela,549,18.28661,4304.03,1,55.36745,21.74767,238.6074,72.97781
179,13,Venezuela,565,10.31791,5475.166,1,60.12733,15.95463,295.5303,73.17268
179,14,Venezuela,555,9.872149,6787.67,1,57.96846,13.66265,386.987,73.36756
179,15,Venezuela,434,8.151905,8242.823,1,56.77747,18.69864,475.4986,73.56244
179,16,Venezuela,557,4.781709,11137.66,1,51.03862,31.4406,596.9634,73.54907
179,17,Venezuela,496,-3.287363,11490.03,1,38.72092,28.58871,686.348,73.74395
179,18,Venezuela,646,-1.905562,13451.19,1
180,1,Vietnam,5,8.072731,187.3671,0,66.21227,,,68.09334
180,2,Vietnam,5,8.838981,227.2127,0,77.4732,,,68.80483
180,3,Vietnam,4,9.540481,284.1349,0,74.72127,,14.33605,69.43169
180,4,Vietnam,13,9.340017,331.8637,0,92.70575,5.675,16.47235,69.98985
180,5,Vietnam,26,8.152084,355.7342,0,94.34448,3.209526,17.13245,70.50632
180,6,Vietnam,28,5.764455,355.5881,0,97.00125,7.266198,18.00241,71.00156
180,7,Vietnam,31,4.773587,370.0401,0,102.7874,4.117102,18.50777,71.48261
180,8,Vietnam,335,6.787316,401.5245,1,112.5281,-1.710337,21.54214,71.94551
180,9,Vietnam,420,6.894897,413.121,1,111.5062,-0.4315445,23.23927,72.38232
180,10,Vietnam,493,7.080183,439.942,1,118.7682,3.830828,22.64811,72.77959
180,11,Vietnam,392,7.341172,488.7525,1,126.9487,3.21989,25.79481,73.13091
180,12,Vietnam,452,7.789605,553.9249,1,139.0217,7.759131,30.9201,73.43776
180,13,Vietnam,457,8.44179,636.9084,1,142.8992,8.281422,37.57232,73.70622
180,14,Vietnam,368,8.228868,724.2149,1,151.7713,7.385787,46.91081,73.94376
180,15,Vietnam,167,8.456343,835.0818,1,169.6423,8.303789,58.3419,74.16185
180,16,Vietnam,232,6.310692,1047.129,1,171.0518,23.11632,75.78378,74.37146
180,17,Vietnam,182,5.323596,1113.049,1,146.9521,7.054558,79.71064,74.57813
180,18,Vietnam,203,6.783424,1172.131,1
181,1,Yemen,15,4.068371,344.4254,0,92.34188,35.7523,,55.85373
181,2,Yemen,15,2.163739,254.7371,0,109.9104,49.39415,,56.34083
181,3,Yemen,14,11.64654,272.9052,0,108.7617,55.08111,38.52611,56.82549
181,4,Yemen,12,6.041903,359.8426,0,91.42514,30.73373,24.11189,57.30673
181,5,Yemen,11,7.95282,416.8801,0,80.2336,2.176727,20.05578,57.78154
181,6,Yemen,18,6.470967,368.4239,0,73.77937,5.976509,21.09384,58.24895
181,7,Yemen,13,2.740277,422.8935,0,73.67372,8.660219,21.18331,58.70998
181,8,Yemen,389,4.4,519.2834,1,78.98479,4.59,24.63997,59.16863
181,9,Yemen,190,4.6,505.2661,1,75.33813,11.91159,26.23092,59.62746
181,10,Yemen,441,3.9,513.7493,1,79.22754,12.23853,27.07499,60.08944
181,11,Yemen,260,3.1,554.6811,1,79.43816,10.83236,35.57582,60.55556
181,12,Yemen,350,3.9729,679.1968,1,,12.51509,37.45437,61.0248
181,13,Yemen,381,5.591,796.0922,1,,11.81126,41.48517,61.49915
181,14,Yemen,310,3.199997,881.8717,1,,10.8448,50.78603,61.97405
181,15,Yemen,143,3.3,972.4843,1,,7.905118,56.6059,62.44749
181,16,Yemen,155,3.647,1174.534,1,,18.97626,66.50153,62.91644
181,17,Yemen,131,3.756,1118.105,1,,3.672867,64.00204,63.37834
181,18,Yemen,176,,,1
182,1,Zambia,44,6.797274,386.0962,0,73.96929,183.312,,48.83749
182,2,Zambia,42,-8.625442,384.9913,0,72.82919,54.60132,,47.79839
182,3,Zambia,49,-2.821298,389.894,0,75.78264,34.92959,21.38522,46.68129
182,4,Zambia,47,6.94566,356.9448,0,70.20142,43.0731,20.54518,45.53685
182,5,Zambia,53,3.298819,415.1979,0,64.12786,24.41872,25.17167,44.43359
182,6,Zambia,56,-1.858706,334.3508,0,61.47248,24.45846,21.29454,43.4389
182,7,Zambia,53,2.224392,314.862,0,64.9772,26.7877,17.78441,42.61168
182,8,Zambia,571,3.578749,317.3746,1,68.59687,26.03041,17.52867,42.01273
182,9,Zambia,555,4.9,348.038,1,72.37093,21.39378,20.05804,41.68729
182,10,Zambia,540,3.3,347.5103,1,69.48292,22.23335,22.45476,41.62512
182,11,Zambia,506,5.1,399.8681,1,69.76321,21.40158,25.66076,41.80598
182,12,Zambia,524,5.380547,485.9695,1,81.08853,17.96779,31.3621,42.21278
182,13,Zambia,552,5.341379,626.2719,1,71.45081,18.32444,42.8237,42.81939
182,14,Zambia,579,6.225189,910.8179,1,68.76326,9.019572,56.4045,43.58932
182,15,Zambia,485,6.193501,957.3671,1,77.73196,10.65735,54.60582,44.46722
182,16,Zambia,474,5.681614,1182.654,1,70.75604,12.44541,68.35941,45.39576
182,17,Zambia,430,6.403027,1006.388,1,67.77073,13.39542,47.05637,46.331
182,18,Zambia,380,7.610174,1252.696,1
183,1,Zimbabwe,35,1.051458,582.5709,0,63.16706,27.58834,,57.16532
183,2,Zimbabwe,35,9.235199,599.2405,0,71.1195,22.26405,,55.31427
183,3,Zimbabwe,34,0.1580253,607.1082,0,79.15679,22.59382,53.20334,53.24251
183,4,Zimbabwe,36,10.3607,718.0574,0,72.06962,21.4339,56.98586,51.03778
183,5,Zimbabwe,35,2.680594,705.4025,0,82.20506,18.73605,62.90736,48.82327
