ctry,year,country,fifa,gdp,gdppc,pop
176,1998,Thailand,45,1.10E+11,1826.91,6.10E+07
176,1999,Thailand,47,1.20E+11,1895.06,6.20E+07
176,2000,Thailand,492,1.20E+11,1968.43,6.20E+07
176,2001,Thailand,521,1.30E+11,1990.51,6.30E+07
176,2002,Thailand,544,1.30E+11,2071.92,6.40E+07
176,2003,Thailand,506,1.40E+11,2192.73,6.50E+07
176,2004,Thailand,545,1.50E+11,2304.84,6.50E+07
176,2005,Thailand,526,1.60E+11,2386.58,6.60E+07
176,2006,Thailand,408,1.70E+11,2486.98,6.70E+07
176,2007,Thailand,192,1.70E+11,2593.99,6.70E+07
176,2008,Thailand,312,1.80E+11,2642.37,6.70E+07
176,2009,Thailand,252,1.70E+11,2566.42,6.80E+07
176,2010,Thailand,296,1.90E+11,2751.46,6.80E+07
176,2011,Thailand,244,,,
177,1993,Togo,11,8.70E+08,205.989,4.20E+06
177,1994,Togo,8,1.00E+09,231.191,4.30E+06
177,1995,Togo,20,1.10E+09,242.504,4.40E+06
177,1996,Togo,21,1.20E+09,255.689,4.60E+06
177,1997,Togo,31,1.30E+09,282.491,4.70E+06
177,1998,Togo,36,1.30E+09,266.299,4.90E+06
177,1999,Togo,40,1.30E+09,263.618,5.10E+06
177,2000,Togo,416,1.30E+09,253.285,5.20E+06
177,2001,Togo,475,1.30E+09,245.513,5.40E+06
177,2002,Togo,522,1.40E+09,248.793,5.60E+06
177,2003,Togo,466,1.40E+09,249.011,5.70E+06
177,2004,Togo,463,1.50E+09,250.109,5.80E+06
177,2005,Togo,513,1.50E+09,246.777,6.00E+06
177,2006,Togo,585,1.50E+09,250.392,6.10E+06
177,2007,Togo,460,1.60E+09,249.802,6.30E+06
177,2008,Togo,426,1.60E+09,249.484,6.50E+06
177,2009,Togo,405,1.70E+09,251.308,6.60E+06
177,2010,Togo,467,1.70E+09,253.588,6.80E+06
177,2011,Togo,313,,,
178,1993,Tonga,17,1.60E+08,1631.43,96419
178,1994,Tonga,,1.70E+08,1702.94,96945
178,1995,Tonga,,1.70E+08,1763.21,97378
178,1996,Tonga,,1.70E+08,1755.86,97684
178,1997,Tonga,5,1.70E+08,1739.76,97873
178,1998,Tonga,4,1.80E+08,1790.79,98022
178,1999,Tonga,8,1.80E+08,1861.47,98235
178,2000,Tonga,80,1.90E+08,1913.32,98587
178,2001,Tonga,98,2.00E+08,1970.9,99102
178,2002,Tonga,151,2.00E+08,2029.37,99749
178,2003,Tonga,157,2.10E+08,2066.17,100475
178,2004,Tonga,136,2.10E+08,2071.61,101205
178,2005,Tonga,138,2.10E+08,2041.43,101879
178,2006,Tonga,110,2.10E+08,2031.9,102495
178,2007,Tonga,21,2.10E+08,2002.41,103066
178,2008,Tonga,77,2.10E+08,2044.46,103566
178,2009,Tonga,32,2.20E+08,2070.68,103967
178,2010,Tonga,28,2.20E+08,2058.06,104260
178,2011,Tonga,17,,,
179,1993,Trinidad and Tobago,43,5.90E+09,4765.82,1.20E+06
179,1994,Trinidad and Tobago,16,6.20E+09,4898.7,1.30E+06
179,1995,Trinidad and Tobago,18,6.40E+09,5058.53,1.30E+06
179,1996,Trinidad and Tobago,36,6.70E+09,5227.67,1.30E+06
179,1997,Trinidad and Tobago,44,6.80E+09,5341.42,1.30E+06
179,1998,Trinidad and Tobago,44,7.40E+09,5729.95,1.30E+06
179,1999,Trinidad and Tobago,44,7.70E+09,5956.15,1.30E+06
179,2000,Trinidad and Tobago,536,8.20E+09,6296.28,1.30E+06
179,2001,Trinidad and Tobago,600,8.50E+09,6529.39,1.30E+06
179,2002,Trinidad and Tobago,630,9.20E+09,7027.63,1.30E+06
179,2003,Trinidad and Tobago,567,1.10E+10,8014.39,1.30E+06
179,2004,Trinidad and Tobago,522,1.10E+10,8617.77,1.30E+06
179,2005,Trinidad and Tobago,564,1.20E+10,9085.33,1.30E+06
179,2006,Trinidad and Tobago,608,1.40E+10,10246.8,1.30E+06
179,2007,Trinidad and Tobago,372,1.40E+10,10697.8,1.30E+06
179,2008,Trinidad and Tobago,411,1.50E+10,10912,1.30E+06
179,2009,Trinidad and Tobago,461,1.40E+10,10489.2,1.30E+06
179,2010,Trinidad and Tobago,400,1.40E+10,10459.6,1.30E+06
179,2011,Trinidad and Tobago,373,,,
180,1993,Tunisia,33,1.40E+10,1617.95,8.70E+06
180,1994,Tunisia,41,1.50E+10,1639.45,8.80E+06
180,1995,Tunisia,43,1.50E+10,1651.39,9.00E+06
180,1996,Tunisia,48,1.60E+10,1743.74,9.10E+06
180,1997,Tunisia,51,1.70E+10,1813.54,9.20E+06
180,1998,Tunisia,55,1.80E+10,1876.2,9.30E+06
180,1999,Tunisia,54,1.90E+10,1963.99,9.50E+06
180,2000,Tunisia,596,1.90E+10,2033.07,9.60E+06
180,2001,Tunisia,611,2.00E+10,2108.91,9.70E+06
180,2002,Tunisia,648,2.10E+10,2120.06,9.80E+06
180,2003,Tunisia,586,2.20E+10,2224.77,9.80E+06
180,2004,Tunisia,580,2.30E+10,2337.12,9.90E+06
180,2005,Tunisia,633,2.40E+10,2406.67,1.00E+07
180,2006,Tunisia,685,2.60E+10,2518.02,1.00E+07
180,2007,Tunisia,784,2.70E+10,2651.99,1.00E+07
180,2008,Tunisia,624,2.80E+10,2747.5,1.00E+07
180,2009,Tunisia,615,2.90E+10,2805.16,1.00E+07
180,2010,Tunisia,614,3.00E+10,2880.62,1.10E+07
180,2011,Tunisia,592,,,
181,1993,Turkey,,2.10E+11,3595.54,5.90E+07
181,1994,Turkey,33,2.00E+11,3368.44,6.00E+07
181,1995,Turkey,35,2.20E+11,3571.56,6.10E+07
181,1996,Turkey,46,2.40E+11,3769.91,6.20E+07
181,1997,Turkey,47,2.50E+11,3987.26,6.30E+07
181,1998,Turkey,49,2.60E+11,4011.9,6.40E+07
181,1999,Turkey,42,2.50E+11,3814.92,6.50E+07
181,2000,Turkey,598,2.70E+11,4010.97,6.60E+07
181,2001,Turkey,598,2.50E+11,3727.23,6.70E+07
181,2002,Turkey,663,2.70E+11,3901.78,6.80E+07
181,2003,Turkey,729,2.80E+11,4052.05,6.90E+07
181,2004,Turkey,738,3.10E+11,4373.35,7.00E+07
181,2005,Turkey,711,3.30E+11,4679.58,7.10E+07
181,2006,Turkey,748,3.60E+11,4938.4,7.20E+07
181,2007,Turkey,845,3.70E+11,5104.11,7.30E+07
181,2008,Turkey,924,3.80E+11,5074.45,7.40E+07
181,2009,Turkey,1016,3.60E+11,4771.37,7.50E+07
181,2010,Turkey,728,3.90E+11,5137.1,7.60E+07
181,2011,Turkey,741,,,
182,1993,Turkmenistan,,3.10E+09,777.282,4.00E+06
182,1994,Turkmenistan,,2.60E+09,626.603,4.10E+06
182,1995,Turkmenistan,13,2.40E+09,568.8,4.20E+06
182,1996,Turkmenistan,11,2.20E+09,521.086,4.30E+06
182,1997,Turkmenistan,11,2.00E+09,455.272,4.30E+06
182,1998,Turkmenistan,17,2.10E+09,479.455,4.40E+06
182,1999,Turkmenistan,23,2.50E+09,551.34,4.40E+06
182,2000,Turkmenistan,251,2.90E+09,645.233,4.50E+06
182,2001,Turkmenistan,305,3.50E+09,766.1,4.60E+06
182,2002,Turkmenistan,390,4.10E+09,874.169,4.60E+06
182,2003,Turkmenistan,311,4.70E+09,1008.39,4.70E+06
182,2004,Turkmenistan,448,5.60E+09,1164.42,4.80E+06
182,2005,Turkmenistan,478,6.30E+09,1297.05,4.80E+06
182,2006,Turkmenistan,385,7.00E+09,1425.06,4.90E+06
182,2007,Turkmenistan,96,7.80E+09,1571.86,5.00E+06
182,2008,Turkmenistan,222,8.70E+09,1714.1,5.00E+06
182,2009,Turkmenistan,149,9.20E+09,1795.08,5.10E+06
182,2010,Turkmenistan,139,9.90E+09,1915.51,5.20E+06
182,2011,Turkmenistan,173,,,
183,1993,Uganda,15,3.90E+09,198.235,2.00E+07
183,1994,Uganda,15,4.10E+09,204.158,2.00E+07
183,1995,Uganda,18,4.60E+09,220.531,2.10E+07
183,1996,Uganda,29,5.00E+09,233.154,2.20E+07
183,1997,Uganda,33,5.30E+09,237.667,2.20E+07
183,1998,Uganda,26,5.60E+09,241.877,2.30E+07
183,1999,Uganda,29,6.00E+09,253.499,2.40E+07
183,2000,Uganda,19,6.20E+09,253.48,2.40E+07
183,2001,Uganda,411,6.50E+09,258.34,2.50E+07
183,2002,Uganda,19,7.10E+09,272.059,2.60E+07
183,2003,Uganda,414,7.50E+09,280.459,2.70E+07
183,2004,Uganda,441,8.10E+09,289.97,2.80E+07
183,2005,Uganda,438,8.60E+09,298.445,2.90E+07
183,2006,Uganda,463,9.50E+09,320.01,3.00E+07
183,2007,Uganda,292,1.00E+10,335.768,3.10E+07
183,2008,Uganda,346,1.10E+10,353.257,3.20E+07
183,2009,Uganda,489,1.20E+10,366.662,3.30E+07
183,2010,Uganda,455,1.30E+10,373.262,3.40E+07
183,2011,Uganda,416,,,
184,1993,Ukraine,16,5.10E+10,978.241,5.20E+07
184,1994,Ukraine,16,3.90E+10,757.639,5.20E+07
184,1995,Ukraine,23,3.50E+10,670.486,5.20E+07
184,1996,Ukraine,30,3.10E+10,608.816,5.10E+07
184,1997,Ukraine,37,3.00E+10,595.957,5.10E+07
184,1998,Ukraine,45,3.00E+10,589.882,5.00E+07
184,1999,Ukraine,46,3.00E+10,594.28,5.00E+07
184,2000,Ukraine,342,3.10E+10,635.709,4.90E+07
184,2001,Ukraine,587,3.40E+10,701.209,4.90E+07
184,2002,Ukraine,369,3.60E+10,745.039,4.80E+07
184,2003,Ukraine,575,3.90E+10,821.713,4.80E+07
184,2004,Ukraine,545,4.40E+10,928.155,4.70E+07
184,2005,Ukraine,580,4.50E+10,960.226,4.70E+07
184,2006,Ukraine,630,4.90E+10,1037.31,4.70E+07
184,2007,Ukraine,1054,5.20E+10,1125.96,4.70E+07
184,2008,Ukraine,824,5.40E+10,1155.85,4.60E+07
184,2009,Ukraine,909,4.60E+10,990.128,4.60E+07
184,2010,Ukraine,848,4.80E+10,1037.31,4.60E+07
184,2011,Ukraine,702,,,
185,1993,United Arab Emirates,33,4.70E+10,21700.1,2.20E+06
185,1994,United Arab Emirates,33,5.10E+10,22081.9,2.30E+06
185,1995,United Arab Emirates,36,5.50E+10,22546.3,2.40E+06
185,1996,United Arab Emirates,28,5.80E+10,22597.2,2.60E+06
185,1997,United Arab Emirates,37,6.20E+10,22731.7,2.70E+06
185,1998,United Arab Emirates,45,6.50E+10,22358.2,2.90E+06
185,1999,United Arab Emirates,48,6.70E+10,21937.8,3.10E+06
185,2000,United Arab Emirates,609,7.10E+10,21800.6,3.20E+06
185,2001,United Arab Emirates,512,7.20E+10,21030.7,3.40E+06
185,2002,United Arab Emirates,593,7.40E+10,20512.8,3.60E+06
185,2003,United Arab Emirates,458,8.20E+10,21888.9,3.80E+06
185,2004,United Arab Emirates,515,9.00E+10,22990.9,3.90E+06
185,2005,United Arab Emirates,523,9.80E+10,23925.6,4.10E+06
185,2006,United Arab Emirates,509,1.10E+11,25125.4,4.20E+06
185,2007,United Arab Emirates,371,1.10E+11,25855.5,4.40E+06
185,2008,United Arab Emirates,341,1.20E+11,26440.9,4.50E+06
185,2009,United Arab Emirates,304,1.20E+11,25606.8,4.60E+06
185,2010,United Arab Emirates,248,,,4.70E+06
185,2011,United Arab Emirates,304,,,
186,1993,Uruguay,51,1.90E+10,5909.19,3.20E+06
186,1994,Uruguay,50,2.00E+10,6293.41,3.20E+06
186,1995,Uruguay,39,2.00E+10,6156.66,3.20E+06
186,1996,Uruguay,44,2.10E+10,6465.21,3.20E+06
186,1997,Uruguay,44,2.30E+10,6973.36,3.30E+06
186,1998,Uruguay,50,2.40E+10,7249.31,3.30E+06
186,1999,Uruguay,38,2.30E+10,7076.22,3.30E+06
186,2000,Uruguay,515,2.30E+10,6914.36,3.30E+06
186,2001,Uruguay,590,2.20E+10,6633.48,3.30E+06
186,2002,Uruguay,549,2.00E+10,6120.26,3.30E+06
186,2003,Uruguay,643,2.00E+10,6178.86,3.30E+06
186,2004,Uruguay,671,2.10E+10,6491.61,3.30E+06
186,2005,Uruguay,708,2.30E+10,6967.47,3.30E+06
186,2006,Uruguay,706,2.40E+10,7249.66,3.30E+06
186,2007,Uruguay,806,2.60E+10,7759.28,3.30E+06
186,2008,Uruguay,831,2.80E+10,8400.65,3.30E+06
186,2009,Uruguay,828,2.90E+10,8589.46,3.30E+06
186,2010,Uruguay,909,3.10E+10,9284.46,3.40E+06
186,2011,Uruguay,1152,,,
187,1993,Virgin Islands (U.S.),,,,106577
187,1994,Virgin Islands (U.S.),,,,107317
187,1995,Virgin Islands (U.S.),,,,107817
187,1996,Virgin Islands (U.S.),,,,108093
187,1997,Virgin Islands (U.S.),,,,108355
187,1998,Virgin Islands (U.S.),,,,108535
187,1999,Virgin Islands (U.S.),,,,108596
187,2000,Virgin Islands (U.S.),533,,,108639
187,2001,Virgin Islands (U.S.),33,,,108747
187,2002,Virgin Islands (U.S.),664,,,108923
187,2003,Virgin Islands (U.S.),51,,,109148
187,2004,Virgin Islands (U.S.),42,,,109354
187,2005,Virgin Islands (U.S.),70,,,109600
187,2006,Virgin Islands (U.S.),58,,,109764
187,2007,Virgin Islands (U.S.),0,,,109821
187,2008,Virgin Islands (U.S.),,,,109840
187,2009,Virgin Islands (U.S.),17,,,109825
187,2010,Virgin Islands (U.S.),8,,,109775
187,2011,Virgin Islands (U.S.),5,,,
188,1993,USA,46,7.50E+12,28834.7,2.60E+08
188,1994,USA,46,7.80E+12,29655.2,2.60E+08
188,1995,USA,47,8.00E+12,30051.1,2.70E+08
188,1996,USA,51,8.30E+12,30827.8,2.70E+08
188,1997,USA,54,8.70E+12,31831.4,2.70E+08
188,1998,USA,54,9.10E+12,32847.1,2.80E+08
188,1999,USA,54,9.50E+12,34053.3,2.80E+08
188,2000,USA,32,9.90E+12,35080.7,2.80E+08
188,2001,USA,659,1.00E+13,35102.3,2.90E+08
188,2002,USA,48,1.00E+13,35405.6,2.90E+08
188,2003,USA,723,1.00E+13,35976.4,2.90E+08
188,2004,USA,732,1.10E+13,36920.2,2.90E+08
188,2005,USA,726,1.10E+13,37701.6,3.00E+08
188,2006,USA,767,1.20E+13,38341.6,3.00E+08
188,2007,USA,792,1.20E+13,38699,3.00E+08
188,2008,USA,876,1.20E+13,38335.8,3.00E+08
188,2009,USA,853,1.10E+13,36992.9,3.10E+08
188,2010,USA,980,1.20E+13,37716.4,3.10E+08
188,2011,USA,867,,,
189,1993,Uzbekistan,,1.20E+10,552.547,2.20E+07
189,1994,Uzbekistan,,1.20E+10,513.632,2.20E+07
189,1995,Uzbekistan,23,1.10E+10,499.895,2.30E+07
189,1996,Uzbekistan,20,1.20E+10,498.761,2.30E+07
189,1997,Uzbekistan,23,1.20E+10,514.898,2.40E+07
189,1998,Uzbekistan,36,1.30E+10,528.464,2.40E+07
189,1999,Uzbekistan,40,1.30E+10,543.304,2.40E+07
189,2000,Uzbekistan,620,1.40E+10,558.23,2.50E+07
189,2001,Uzbekistan,483,1.40E+10,574.29,2.50E+07
189,2002,Uzbekistan,662,1.50E+10,590.059,2.50E+07
189,2003,Uzbekistan,421,1.60E+10,607.725,2.60E+07
189,2004,Uzbekistan,501,1.70E+10,647.012,2.60E+07
189,2005,Uzbekistan,598,1.80E+10,684.287,2.60E+07
189,2006,Uzbekistan,573,1.90E+10,725.413,2.60E+07
189,2007,Uzbekistan,645,2.10E+10,783.033,2.70E+07
189,2008,Uzbekistan,492,2.30E+10,839.573,2.70E+07
189,2009,Uzbekistan,485,2.50E+10,892.759,2.80E+07
189,2010,Uzbekistan,440,2.70E+10,955.116,2.80E+07
189,2011,Uzbekistan,285,,,
190,1993,Vanuatu,0,8.90E+07,554.976,159857
190,1994,Vanuatu,0,9.70E+07,589.035,164254
190,1995,Vanuatu,0,9.80E+07,580.818,168263
190,1996,Vanuatu,0,1.00E+08,582.164,171783
190,1997,Vanuatu,1,1.10E+08,599.81,174921
190,1998,Vanuatu,1,2.60E+08,1484.82,177946
190,1999,Vanuatu,5,2.70E+08,1464.12,181239
190,2000,Vanuatu,513,2.80E+08,1517.1,185074
190,2001,Vanuatu,163,2.70E+08,1432.06,189544
190,2002,Vanuatu,542,2.60E+08,1336.43,194555
190,2003,Vanuatu,212,2.70E+08,1348.03,199968
190,2004,Vanuatu,227,2.80E+08,1369.03,205561
190,2005,Vanuatu,325,3.00E+08,1401.08,211170
190,2006,Vanuatu,266,3.20E+08,1463.07,216760
190,2007,Vanuatu,70,3.40E+08,1522.24,222377
190,2008,Vanuatu,175,3.60E+08,1578.51,228041
190,2009,Vanuatu,176,3.70E+08,1593.58,233790
190,2010,Vanuatu,108,3.80E+08,1601.25,239651
190,2011,Vanuatu,67,,,
191,1993,Venezuela,15,1.10E+11,5263.65,2.10E+07
191,1994,Venezuela,15,1.10E+11,5029.95,2.20E+07
191,1995,Venezuela,12,1.10E+11,5119.6,2.20E+07
191,1996,Venezuela,12,1.10E+11,5005.25,2.30E+07
191,1997,Venezuela,23,1.20E+11,5218.15,2.30E+07
191,1998,Venezuela,25,1.20E+11,5132.02,2.30E+07
191,1999,Venezuela,19,1.10E+11,4733.82,2.40E+07
191,2000,Venezuela,63,1.20E+11,4818.71,2.40E+07
191,2001,Venezuela,377,1.20E+11,4890.93,2.50E+07
191,2002,Venezuela,182,1.10E+11,4377.38,2.50E+07
191,2003,Venezuela,501,1.00E+11,3966.5,2.60E+07
191,2004,Venezuela,549,1.20E+11,4610.49,2.60E+07
191,2005,Venezuela,565,1.30E+11,5000.08,2.70E+07
191,2006,Venezuela,555,1.50E+11,5401.42,2.70E+07
191,2007,Venezuela,434,1.60E+11,5745.66,2.70E+07
191,2008,Venezuela,557,1.70E+11,5922.99,2.80E+07
191,2009,Venezuela,496,1.60E+11,5637.67,2.80E+07
191,2010,Venezuela,646,1.60E+11,5443.93,2.90E+07
191,2011,Venezuela,515,,,
192,1993,Vietnam,5,1.90E+10,265.604,7.00E+07
192,1994,Vietnam,5,2.00E+10,283.713,7.20E+07
192,1995,Vietnam,4,2.20E+10,305.241,7.30E+07
192,1996,Vietnam,13,2.40E+10,327.821,7.40E+07
192,1997,Vietnam,26,2.60E+10,349.095,7.50E+07
192,1998,Vietnam,28,2.80E+10,364.104,7.70E+07
192,1999,Vietnam,31,2.90E+10,376.588,7.80E+07
192,2000,Vietnam,335,3.10E+10,401.525,7.80E+07
192,2001,Vietnam,420,3.30E+10,423.48,7.90E+07
192,2002,Vietnam,493,3.60E+10,447.538,8.00E+07
192,2003,Vietnam,392,3.80E+10,473.416,8.10E+07
192,2004,Vietnam,452,4.10E+10,503.268,8.20E+07
192,2005,Vietnam,457,4.50E+10,538.696,8.30E+07
192,2006,Vietnam,368,4.90E+10,575.884,8.40E+07
192,2007,Vietnam,167,5.30E+10,617.115,8.50E+07
192,2008,Vietnam,232,5.60E+10,648.024,8.60E+07
192,2009,Vietnam,182,5.90E+10,674.163,8.70E+07
192,2010,Vietnam,203,6.30E+10,711.077,8.80E+07
192,2011,Vietnam,167,,,
193,1993,Wales,44,,,
193,1994,Wales,44,,,
193,1995,Wales,37,,,
193,1996,Wales,33,,,
193,1997,Wales,33,,,
193,1998,Wales,29,,,
193,1999,Wales,32,,,
193,2000,Wales,374,,,
193,2001,Wales,387,,,
193,2002,Wales,430,,,
193,2003,Wales,554,,,
193,2004,Wales,532,,,
193,2005,Wales,555,,,
193,2006,Wales,549,,,
193,2007,Wales,428,,,
193,2008,Wales,560,,,
193,2009,Wales,522,,,
193,2010,Wales,420,,,
193,2011,Wales,261,,,
194,1993,Yemen,15,6.30E+09,444.97,1.40E+07
194,1994,Yemen,15,6.50E+09,434.261,1.50E+07
194,1995,Yemen,14,7.20E+09,465.245,1.60E+07
194,1996,Yemen,12,7.70E+09,475.643,1.60E+07
194,1997,Yemen,11,8.30E+09,496.879,1.70E+07
194,1998,Yemen,18,8.80E+09,513.248,1.70E+07
194,1999,Yemen,13,9.00E+09,512.125,1.80E+07
194,2000,Yemen,389,9.40E+09,519.283,1.80E+07
194,2001,Yemen,190,9.90E+09,527.497,1.90E+07
194,2002,Yemen,441,1.00E+10,532.333,1.90E+07
194,2003,Yemen,260,1.10E+10,533.125,2.00E+07
194,2004,Yemen,350,1.10E+10,538.492,2.00E+07
194,2005,Yemen,381,1.20E+10,552.438,2.10E+07
194,2006,Yemen,310,1.20E+10,553.939,2.20E+07
194,2007,Yemen,143,1.20E+10,555.989,2.20E+07
194,2008,Yemen,155,1.30E+10,559.967,2.30E+07
194,2009,Yemen,131,1.30E+10,564.67,2.40E+07
194,2010,Yemen,176,,,2.40E+07
194,2011,Yemen,222,,,
195,1993,Zambia,44,3.20E+09,374.619,8.50E+06
195,1994,Zambia,42,2.90E+09,333.874,8.70E+06
195,1995,Zambia,49,2.80E+09,316.202,8.90E+06
195,1996,Zambia,47,3.00E+09,329.215,9.20E+06
195,1997,Zambia,53,3.10E+09,330.824,9.40E+06
195,1998,Zambia,56,3.10E+09,315.825,9.70E+06
195,1999,Zambia,53,3.10E+09,314.31,9.90E+06
195,2000,Zambia,571,3.20E+09,317.375,1.00E+07
195,2001,Zambia,555,3.40E+09,325.016,1.00E+07
195,2002,Zambia,540,3.50E+09,328.092,1.10E+07
195,2003,Zambia,506,3.70E+09,337.108,1.10E+07
195,2004,Zambia,524,3.90E+09,347.179,1.10E+07
195,2005,Zambia,552,4.10E+09,357.11,1.10E+07
195,2006,Zambia,579,4.40E+09,370.052,1.20E+07
195,2007,Zambia,485,4.60E+09,383.02,1.20E+07
195,2008,Zambia,474,4.90E+09,394.18,1.20E+07
195,2009,Zambia,430,5.20E+09,408.076,1.30E+07
195,2010,Zambia,380,5.60E+09,432.246,1.30E+07
195,2011,Zambia,418,,,
196,1993,Zimbabwe,35,5.50E+09,490.124,1.10E+07
196,1994,Zimbabwe,35,6.00E+09,524.584,1.10E+07
196,1995,Zimbabwe,34,6.00E+09,515.799,1.20E+07
196,1996,Zimbabwe,36,6.70E+09,559.77,1.20E+07
196,1997,Zimbabwe,35,6.90E+09,566.206,1.20E+07
196,1998,Zimbabwe,38,7.00E+09,575.129,1.20E+07
196,1999,Zimbabwe,39,6.80E+09,548.92,1.20E+07
196,2000,Zimbabwe,474,6.60E+09,530.415,1.20E+07
196,2001,Zimbabwe,493,6.80E+09,542.467,1.30E+07
196,2002,Zimbabwe,533,6.10E+09,488.86,1.30E+07
196,2003,Zimbabwe,533,5.10E+09,405.197,1.30E+07
196,2004,Zimbabwe,555,4.70E+09,377.859,1.20E+07
196,2005,Zimbabwe,572,4.40E+09,355.227,1.20E+07
196,2006,Zimbabwe,601,4.30E+09,343.823,1.20E+07
196,2007,Zimbabwe,436,4.30E+09,344.804,1.20E+07
196,2008,Zimbabwe,389,3.50E+09,283.462,1.20E+07
196,2009,Zimbabwe,374,3.80E+09,299.033,1.30E+07
196,2010,Zimbabwe,265,4.10E+09,322.82,1.30E+07
196,2011,Zimbabwe,246,,,
